Cognition and Perception;2017-11-06T20:16:00.918073
Neurosciences;2017-11-06T20:16:00.918073
Medical Sciences;2017-11-06T20:16:00.918073
Life Sciences;2017-11-06T20:16:00.918073
Physiological Processes;2017-11-06T20:16:00.918073
Philosophy;2017-11-06T20:16:00.918073
Arts and Humanities;2017-11-06T20:16:15.278456
Social and Behavioral Sciences;2017-11-06T20:16:15.278456
Philosophy;2017-11-06T20:16:15.278456
Psychology;2017-11-06T20:16:15.278456
History of Religions of Western Origin;2017-10-30T14:28:20.925454
Physical Sciences and Mathematics;2017-10-30T14:28:20.925454
Business;2017-10-30T14:28:20.925454
Arts and Humanities;2017-10-30T14:28:20.925454
Metaphysics;2017-10-30T14:28:20.925454
Comparative Philosophy;2017-10-30T14:28:20.925454
Religion;2017-10-30T14:28:20.925454
Comparative Methodologies and Theories;2017-10-30T14:28:20.925454
Physics;2017-10-30T14:28:20.925454
Buddhist Studies;2017-10-30T14:28:20.925454
Philosophy of Science;2017-10-30T14:28:20.925454
Epistemology;2017-10-30T14:28:20.925454
Applied Mathematics;2017-10-30T14:28:20.925454
Philosophy;2017-10-30T14:28:20.925454
Cognitive Neuroscience;2017-10-28T03:26:03.381024
Neuroscience and Neurobiology;2017-10-28T03:26:03.381024
Life Sciences;2017-10-28T03:26:03.381024
Anthropology;2017-10-26T05:19:31.480745
Social and Cultural Anthropology;2017-10-26T05:19:31.480745
Social and Behavioral Sciences;2017-10-26T05:19:31.480745
Psychology;2017-10-10T14:16:47.377217
Arts and Humanities;2017-10-10T14:16:47.377217
Religion;2017-10-10T14:16:47.377217
Buddhist Studies;2017-10-10T14:16:47.377217
Social and Behavioral Sciences;2017-10-10T14:16:47.377217
South and Southeast Asian Languages and Societies;2017-10-10T14:16:47.377217
Philosophy of Mind;2017-10-10T14:16:47.377217
Philosophy;2017-10-10T14:16:47.377217
Psychology;2017-09-28T19:34:06.465018
Clinical Psychology;2017-09-28T19:34:06.465018
Social and Behavioral Sciences;2017-09-28T19:34:06.465018
Health Psychology;2017-09-28T19:34:06.465018
Social Psychology;2017-09-28T19:34:06.465018
Biological Psychology;2017-09-28T19:34:06.465018
Psychological Phenomena and Processes;2017-09-19T15:34:26.691338
Psychiatry and Psychology;2017-09-19T15:34:26.691338
Medicine and Health Sciences;2017-09-19T15:34:26.691338
Alternative and Complementary Medicine;2017-09-19T15:34:26.691338
Psychology;2017-09-19T15:34:26.691338
Psychiatric and Mental Health;2017-09-19T15:34:26.691338
Clinical Psychology;2017-09-19T15:34:26.691338
Mental and Social Health;2017-09-19T15:34:26.691338
Social and Behavioral Sciences;2017-09-19T15:34:26.691338
Behavior and Behavior Mechanisms;2017-09-19T15:34:26.691338
Cognition and Perception;2017-09-19T15:34:26.691338
Cognitive Behavioral Therapy;2017-09-19T15:34:26.691338
Cognitive Psychology;2017-09-19T15:34:26.691338
Psychological Phenomena and Processes;2017-09-18T10:35:00.125934
Psychiatry and Psychology;2017-09-18T10:35:00.125934
Medicine and Health Sciences;2017-09-18T10:35:00.125934
Cognitive Psychology;2017-09-16T15:09:19.350009
Social and Behavioral Sciences;2017-09-16T15:09:19.350009
Psychology;2017-09-16T15:09:19.350009
Psychological Phenomena and Processes;2017-09-15T20:42:52.641552
Psychiatry and Psychology;2017-09-15T20:42:52.641552
Medicine and Health Sciences;2017-09-15T20:42:52.641552
Other Psychiatry and Psychology;2017-09-15T20:42:52.641552
Psychiatric and Mental Health;2017-09-15T20:42:52.641552
Mental and Social Health;2017-09-15T20:42:52.641552
Life Sciences;2017-09-15T20:42:52.641552
Clinical Psychology;2017-09-04T09:45:40.149432
Social and Behavioral Sciences;2017-09-04T09:45:40.149432
Psychology;2017-09-04T09:45:40.149432
Curriculum and Instruction;2017-09-02T07:25:12.061787
Educational Methods;2017-09-02T07:25:12.061787
Education;2017-09-02T07:25:12.061787
Educational Psychology;2017-09-02T07:25:12.061787
Higher Education;2017-09-02T07:21:31.286484
Curriculum and Social Inquiry;2017-09-02T07:21:31.286484
Education;2017-09-02T07:21:31.286484
Curriculum and Instruction;2017-09-02T07:21:31.286484
Teacher Education and Professional Development;2017-09-02T07:21:31.286484
Curriculum and Instruction;2017-09-02T07:16:48.662299
Teacher Education and Professional Development;2017-09-02T07:16:48.662299
Education;2017-09-02T07:16:48.662299
Curriculum and Social Inquiry;2017-09-02T07:16:48.662299
Child Psychology;2017-08-31T16:55:14.479504
Clinical Psychology;2017-08-31T16:55:14.479504
Social and Behavioral Sciences;2017-08-31T16:55:14.479504
Psychology;2017-08-31T16:55:14.479504
Clinical Psychology;2017-08-30T15:22:39.962135
Social and Behavioral Sciences;2017-08-30T15:22:39.962135
Psychology;2017-08-30T15:22:39.962135
Arts and Humanities;2017-08-29T17:34:00.900093
Religion;2017-08-29T17:34:00.900093
Buddhist Studies;2017-08-29T17:34:00.900093
Counseling Psychology;2017-08-29T14:29:05.626523
Psychiatry and Psychology;2017-08-29T14:29:05.626523
Medicine and Health Sciences;2017-08-29T14:29:05.626523
Psychology;2017-08-29T14:29:05.626523
Other Psychiatry and Psychology;2017-08-29T14:29:05.626523
Clinical Psychology;2017-08-29T14:29:05.626523
Social and Behavioral Sciences;2017-08-29T14:29:05.626523
Health Psychology;2017-08-29T14:29:05.626523
Mental Disorders;2017-08-29T14:29:05.626523
Industrial and Organizational Psychology;2017-08-29T14:29:05.626523
Psychology;2017-08-19T00:30:27.084393
Cognitive Neuroscience;2017-08-19T00:30:27.084393
Neuroscience and Neurobiology;2017-08-19T00:30:27.084393
Social and Behavioral Sciences;2017-08-19T00:30:27.084393
Life Sciences;2017-08-19T00:30:27.084393
Cognitive Psychology;2017-08-19T00:30:27.084393
Psychiatry and Psychology;2017-08-16T21:41:00.482466
Medicine and Health Sciences;2017-08-16T21:41:00.482466
Social and Behavioral Sciences;2017-08-16T21:41:00.482466
Other Medicine and Health Sciences;2017-08-16T21:41:00.482466
Neuroscience and Neurobiology;2017-08-11T11:27:06.076096
Life Sciences;2017-08-11T11:27:06.076096
Neuroscience and Neurobiology;2017-08-11T11:15:15.294220
Life Sciences;2017-08-11T11:15:15.294220
Psychology;2017-08-09T21:55:56.528547
Cognitive Neuroscience;2017-08-09T21:55:56.528547
Neuroscience and Neurobiology;2017-08-09T21:55:56.528547
Social and Behavioral Sciences;2017-08-09T21:55:56.528547
Life Sciences;2017-08-09T21:55:56.528547
Cognitive Psychology;2017-08-09T21:55:56.528547
Psychology;2017-08-09T14:24:12.556464
Cognitive Neuroscience;2017-08-09T14:24:12.556464
Neuroscience and Neurobiology;2017-08-09T14:24:12.556464
Social and Behavioral Sciences;2017-08-09T14:24:12.556464
Life Sciences;2017-08-09T14:24:12.556464
Cognitive Psychology;2017-08-09T14:24:12.556464
Medicine and Health Sciences;2017-08-08T16:19:35.715720
Social and Behavioral Sciences;2017-08-08T16:19:35.715720
Alternative and Complementary Medicine;2017-08-08T16:19:35.715720
Psychology;2017-07-07T21:23:06.056804
Cognitive Neuroscience;2017-07-07T21:23:06.056804
Neuroscience and Neurobiology;2017-07-07T21:23:06.056804
Social and Behavioral Sciences;2017-07-07T21:23:06.056804
Life Sciences;2017-07-07T21:23:06.056804
Cognitive Psychology;2017-07-07T21:23:06.056804
